Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2012,33,24,9,72.7%,51-27,65.4%,412-322,56.1%,5-5,50.0%,31,-,-,6.2%,6.5%,54.8%,69.3%,45.9%,58.7%,46.0%,52.4%,1.11,W (Luxembourg)
2011,12,8,4,66.7%,17-7,70.8%,132-94,58.4%,0-2,0.0%,9,-,-,8.3%,3.9%,64.4%,69.6%,50.2%,62.7%,44.3%,53.3%,1.19,QF (Eastbourne)
2010,45,38,7,84.4%,78-20,79.6%,538-362,59.8%,5-2,71.4%,44,-,-,7.1%,7.0%,57.2%,73.0%,46.2%,61.5%,47.4%,54.4%,1.23,W (2x)
2009,54,38,16,70.4%,85-45,65.4%,704-501,58.4%,3-12,20.0%,49,-,-,7.1%,6.2%,57.2%,71.9%,48.0%,61.7%,45.3%,53.4%,1.18,W (2x)
2008,51,40,11,78.4%,85-29,74.6%,644-438,59.5%,5-6,45.5%,43,-,-,6.2%,6.2%,61.3%,71.0%,47.1%,61.7%,46.4%,54.0%,1.21,W (3x)
2007,60,50,10,83.3%,106-27,79.7%,744-464,61.6%,7-5,58.3%,53,-,-,5.4%,7.8%,59.7%,70.7%,45.2%,60.4%,47.9%,54.1%,1.21,W (3x)
2006,19,13,6,68.4%,30-17,63.8%,244-200,55.0%,3-2,60.0%,16,-,-,4.3%,5.9%,62.9%,67.5%,46.0%,59.5%,48.0%,53.5%,1.19,SF (Rome)
2005,48,37,11,77.1%,79-26,75.2%,582-367,61.3%,7-2,77.8%,18,-,-,4.2%,6.1%,64.4%,69.9%,42.8%,60.2%,49.0%,54.6%,1.23,W (2x)
2004,58,44,14,75.9%,91-29,75.8%,674-430,61.1%,8-6,57.1%,13,-,-,6.3%,7.0%,59.0%,70.7%,46.0%,60.5%,49.2%,54.8%,1.25,W (2x)
2003,31,26,5,83.9%,56-13,81.2%,379-217,63.6%,2-2,50.0%,11,-,-,5.8%,8.8%,55.5%,73.9%,42.7%,60.1%,50.5%,55.0%,1.27,W (Antwerp)
2002,71,62,9,87.3%,125-28,81.7%,873-499,63.6%,8-3,72.7%,0,,,,,,,,,,,,W (6x)
2001,52,46,6,88.5%,93-18,83.8%,637-362,63.8%,10-3,76.9%,0,,,,,,,,,,,,W (6x)
2000,45,41,4,91.1%,81-16,83.5%,546-315,63.4%,6-3,66.7%,0,,,,,,,,,,,,W (6x)
1999,74,61,13,82.4%,121-34,78.1%,850-544,61.0%,9-6,60.0%,0,,,,,,,,,,,,W (6x)
1998,66,53,13,80.3%,105-30,77.8%,722-425,62.9%,4-4,50.0%,0,,,,,,,,,,,,W (3x)
1997,32,19,13,59.4%,39-32,54.9%,337-305,52.5%,4-3,57.1%,0,,,,,,,,,,,,F (US Open)
1996,7,2,5,28.6%,6-8,42.9%,67-61,52.3%,1-0,100.0%,0,,,,,,,,,,,,R16 (Manhattan Beach)
1995,5,2,3,40.0%,4-6,40.0%,42-45,48.3%,0-1,0.0%,0,,,,,,,,,,,,QF (Oakland)
1994,2,1,1,50.0%,3-2,60.0%,21-21,50.0%,0-0,-,0,,,,,,,,,,,,R16 (Oakland)
Career,1098,803,295,73.1%,1708-739,69.8%,13038-9446,58.0%,140-102,57.9%,590,64.4%,36.2%,5.3%,6.3%,59.4%,68.3%,45.3%,58.9%,45.7%,52.3%,1.11,
